Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Marcus Scholten,0.06,0,0,0.35,0,0,0.47,0.12,0,0.18,0,0.12,0,0,4,66.18,1.29,25,0,0,0,0,0.24,0,0,0,14.29,42.31,0.12,0.18,17
Gio-Renys Felicia,0,0.06,42.31,1,0,0,0.72,0.17,0,0.06,0,0.22,0,0,7.72,71.22,3.22,58.33,0,0,0,0,0.61,0.06,0.17,0,25,47,1.22,0.67,18
August Priske,0.1,0.07,8.33,0.69,0.03,0,0.28,0.1,0,0.41,0,0.38,0.03,0,8.14,67.37,2.03,47.37,0,0,0,0,0.66,0.17,0,0,41.67,37.5,0.48,0.38,29
Fabio Di Michele Sanchez,0,0,33.33,0.08,0,0,1.38,1.31,0,2.23,0.08,0.92,0.15,0.08,37.69,71.84,5.77,44.76,0,0.15,0,0,1.46,0,0.15,0,31.82,42.53,0.69,0.54,13
Jorn van Hedel,0,0,70,0.14,0,0,1.05,0.77,0,1.09,0,0.32,0,0,16.27,72.07,2.32,36.49,0,0,0,0,0.55,0.36,0.14,0,38.1,56.96,0.32,0.32,22
Youness Mokhtar,0,0,14.29,0.86,0,0,0.86,0.14,0,0.14,0,0.57,0,0,18.71,76.34,6.14,57.14,0,0,0,0,0.14,0,0,0,0,35.9,1,0,7
Jafar Arias,0.04,0.17,85.71,0.71,0.04,0,0.25,0,0,0.25,0,0.08,0,0,9.5,71.49,1.96,56.25,0,0,0,0,0.21,0.04,0,0,51.16,41.74,0.33,0.67,24
Niek Schiks,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,25.44,74.2,0.44,43.58,2.44,0.06,0.13,0,1.69,0.06,0,0,100,100,0.13,0,16
Ricuenio Kewal,0.11,0.11,32.56,1.11,0,0,1.11,0.16,0,0.16,0,0.63,0.05,0.16,14.89,72.79,5.05,50,0,0,0,0,0.74,0.26,0,0,37.5,36.57,0.58,1.05,19
Melih Ibrahimoglu,0,0,50,0,0,0,0.67,0,0,0.33,0,0.33,0,0,10,80,2.33,50,0,0,0,0,0,0,0,0,0,60,0,0,3
Heritier Deyonge,0,0,0,0.33,0,0,0,0.67,0,1,0,0.33,0,0,13,76.92,1.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,3
Nazjir Held,0,0,66.67,0,0,0,1.33,1,0,1.33,0,0.33,0,0,19.33,75.86,3,12.5,0,0,0,0,0.67,0,0,0,50,63.64,0,0.33,3
Fabio Sposito,0,0,100,0.67,0,0,0.67,0.33,0,0,0,0.33,0,0,10,63.33,1.33,50,0,0,0,0,0.67,0,0,0,33.33,50,0.67,0.33,3
Julian Brandes,0,0,50,0,0,0,0.25,0,0,1.25,0,0,0,0,7,71.43,1.25,0,0,0,0,0,0.25,0,0,0,33.33,42.86,0,0,4
Jozhua Vertrouwd,0,0,37.04,0.21,0,0,1.29,0.5,0,1.07,0,0.21,0,0,13.71,77.08,1.79,50,0,0,0,0,1.07,0.07,0.21,0,40,51.85,0.71,0.71,14
Tobias Augustinus Jensen,0.08,0.08,42.86,0.54,0,0,0.62,0.23,0,0,0,0.54,0.08,0,14.23,72.43,3.69,53.85,0,0,0,0,0.77,0,0,0,50,35,0,0.46,13
Jerailly Wielzen,0,0,54.55,0.38,0,0,1.31,0.85,0.08,1.31,0,0.31,0,0.08,13,73.37,2.46,33.33,0,0,0,0,1.31,0.08,0.31,0,38.46,46.43,0.46,1,13
Tijmen Wildeboer,0,0,0,0.4,0,0,0,0.2,0,0.2,0,0,0.2,0.2,6.2,64.52,2.2,0,0,0,0,0,0.6,0,0,0,30,33.33,0.6,0.6,5
Ernest Poku,0.13,0.2,30,1.07,0,0,0.87,0.2,0,0.07,0,0.53,0,0,11.67,75.43,4.07,20,0,0,0,0,0.8,0.07,0.13,0,25,37.18,0.33,0.53,15
Fredrik Oppegård,0,0,45.45,0.14,0,0,1.14,0.71,0,1.57,0,0.29,0,0,35.86,84.06,5.29,55,0,0,0,0,0.86,0.14,0,0,60,51.11,0.57,0.43,7
Thomas van Bommel,0,0.06,25,0.24,0,0,0.76,0.59,0,0.71,0,0.29,0,0,8.88,64.24,0.94,50,0,0,0,0,0.47,0,0.12,0,50,53.57,0.47,0.41,17
Sergio Tremour,0,0,16.67,0.22,0,0,0.78,0,0,0.33,0,0.78,0.22,0.11,6.33,63.16,1.56,16.67,0,0,0,0,0.44,0.11,0.22,0,0,30.56,0.33,0.89,9
Nick Köster,0,0,50,0.21,0,0,0,0,0,0.07,0,0.07,0.07,0,3.5,75.51,1.36,33.33,0,0,0,0,0.21,0.07,0,0,0,30,0.29,0.21,14
Dean van der Sluys,0,0,33.33,0.13,0,0,1.3,0.9,0,1.13,0,0.33,0.03,0,27,70.86,5.1,33.11,0,0.1,0,0,1.43,0.2,0.1,0,38.24,45.52,0.23,0.9,30
Damienus Reverson,0.14,0.11,15.79,0.96,0,0,0.5,0,0,0.29,0,0.29,0,0.04,12.21,74.85,3,57.14,0,0,0,0,0.64,0.14,0.14,0,12.5,35.43,0.86,0.57,28
Mohammed Akharaz,0,0,50,0.5,0,0,0,0,0,0,0,0,0.5,0,3.5,28.57,1,0,0,0,0,0,0,0,0,0,0,42.86,0.5,0,2
DJ Buffonge,0,0.5,33.33,1.25,0,0,0.25,0.25,0,0,0,0.5,0.25,0,9.75,76.92,4,100,0,0,0,0,0.25,0,0.25,0,50,50,1,0.25,4
Joey de Bie,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,3,66.67,1.75,100,0,0,0,0,0,0,0.25,0,100,60,0.5,0.25,4
Özcan Yasar,0,0,27.27,0.5,0,0,0.46,0.12,0,0.19,0,0.31,0.04,0.08,5.46,66.9,1.62,30.77,0,0,0,0,0.38,0.08,0.04,0,26.32,30.34,0.15,0.31,26
Niciano Omzigtig,0,0.13,25,0.13,0,0,0.25,0.38,0,0.63,0,0.13,0,0,13.25,76.42,2.63,21.43,0,0,0,0,0.13,0,0.13,0,33.33,35.71,0.13,0.38,8
Sonny Stevens,0,0,0,0,0,0,0.07,0,0,0.43,0.21,0,0,0,29.64,71.81,1.5,54.86,2.64,0.14,0.14,0,1.5,0.14,0.14,0,100,100,0.07,0,14
Joshua Pynadath,0,0,28.57,0.33,0,0,0.33,0.5,0,0,0,0.67,0,0.17,6.67,62.5,1.5,50,0,0,0,0,0.17,0,0,0,0,20,0.17,0.67,6
Sebastiaan van Bakel,0,0.04,31.58,0.26,0,0,0.63,0.19,0,0.07,0,0.26,0,0,5.15,73.38,1.67,50,0,0,0,0,0.74,0.37,0.04,0,26.32,39.08,0.22,0.33,27
Richonell Margaret,0.05,0.05,33.33,0.81,0,0,1.57,0.19,0,0.29,0,0.43,0.05,0.05,15.52,77.3,5,33.33,0,0.05,0,0,1,0.05,0.19,0,29.17,42.27,1.57,0.9,21
Rayan El Azrak,0.08,0,47.37,0.5,0,0,0.58,0,0,0,0,0.58,0,0,8.83,86.79,2.58,88.89,0,0,0,0,0.42,0.08,0.17,0,20,41.82,0.5,0.42,12
Ayouba Kosiah,0,0,0,0.17,0,0,0,0,0,0.17,0,0,0,0,3.17,57.89,0.67,0,0,0,0,0,0.17,0,0,0,40,33.33,0.17,0.67,6
Moreno Rutten,0.1,0.1,0,0.4,0.1,0,0.8,0.7,0,0.7,0,0,0.1,0.1,9.5,57.89,2.3,30,0,0,0,0,1,0.1,0.3,0,33.33,52,0.3,0.6,10
Wessel Kooy,0,0,50,0.11,0,0,0.89,0.44,0.11,1.78,0,0.78,0,0,41.67,83.2,1.44,46.55,0,0,0,0,1.11,0.22,0,0,64.29,52.38,0.44,0.78,9
Anthony Fontana,0,0,50,0.9,0,0,0.5,0.2,0,0.3,0,0.8,0,0,14.5,82.07,4.1,64.29,0,0,0,0,0.5,0.1,0.1,0,33.33,32.43,0.3,0.5,10
Malhory Noc,0,0,35.48,0.8,0,0,0.93,0.2,0,0.2,0,0.8,0.07,0.07,14.47,78.34,5.2,75,0,0.07,0,0,0.8,0.27,0,0,38.1,44.54,1.33,0.47,15
Maarten Pouwels,0,0.07,75,0.29,0,0,0.29,0,0,0.14,0,0.07,0,0,4.71,69.7,1.79,100,0,0,0,0,0.14,0,0.14,0,57.14,37.78,0.14,0.71,14
Hamza Bouihrouchane,0,0,58.82,0.31,0,0,0.77,0.54,0,0.38,0,0.62,0,0,18,81.62,4,42.86,0,0,0,0,1.08,0,0.23,0,36.36,45.16,0.31,0.38,13
Justin Ogenia,0,0,33.33,0.25,0,0,1.05,0.45,0,0.3,0,0.45,0.1,0.05,11.05,64.71,2,35.71,0,0,0,0,0.5,0.05,0.1,0.05,39.13,42.53,0.15,0.55,20
Aurelio Oehlers,0.06,0.12,37.5,1.06,0,0,0.35,0.12,0,0.06,0,0.24,0.06,0.06,5.35,56.04,1.24,50,0,0,0,0,0.88,0,0.06,0,12.5,36.92,0.47,0.41,17
Milan Corryn,0,0,33.33,0.33,0,0,0.22,0.11,0,0,0,0.11,0,0,7.56,58.82,2.67,37.5,0,0,0,0,0,0,0.11,0,75,41.67,0.33,0.44,9
Dino Halilović,0,0,0,0.36,0,0,0.71,0.79,0,0.64,0,0.36,0,0,10.14,73.24,1.64,57.14,0,0,0,0,0.93,0.14,0.14,0,44,42.65,0.57,0.86,14
Wassim Essanoussi,0,0,28.13,0.67,0,0,0.72,0.17,0,0,0,0.22,0.06,0,8.33,71.33,2.5,30.77,0,0.06,0,0,0.56,0.11,0.06,0,30,33.65,0.39,0.72,18
Ezra van der Heiden,0,0,33.33,0,0,0,0.4,0.2,0,0,0,0,0,0.2,3.2,81.25,0.6,100,0,0,0,0,0.4,0,0,0,0,27.27,0,0.2,5
Wesley Spieringhs,0,0,0,0.33,0,0,0,0,0,0,0,0,0.11,0.11,2.33,90.48,0.78,100,0,0,0,0,0,0.11,0,0,100,75,0.11,0,9
Kilian Nikiema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,88,0,66.67,2,0,0,0,2,0,0,0,0,0,0,0,1
Rida Chahid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Danny Bakker,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,50,1,0,0,0,0,0,1,0,0,0,0,100,0,0,1
Jamal Gonzaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55.56,1,100,0,0,0,0,0,0,0,0,0,0,0,1,1
Ilias Splinter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,87.5,3,100,0,0,0,0,1,0,0,0,0,0,0,0,1
Jeffry Puriel,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,66.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daniel van Vianen,0,0,0,1,0,0,1,0,0,0,0,2,0,0,4,75,0,0,0,0,0,0,2,0,0,0,0,50,1,0,1
Nick Broekhuizen,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,33.33,0,0,0,0,0,0,0,0,0,0,100,33.33,0,1,1
Nelson Egah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,1,0,0,0,0,0,1,0,0,0,0,33.33,1,1,1
Oussama Alou,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,6,83.33,1.5,0,0,0,0,0,1,0,0,0,0,50,1,0.5,2
Roy Steur,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,31.5,55.56,1,24.32,5,0,0,0,2.5,0.5,0,0,100,100,0.5,0,2
Jimmy Vijgen,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3.5,57.14,0,0,0,0,0,0,0.5,0,0.5,0,0,50,0,0,2
Cas Dijkstra,0,0,0,0.5,0,0,0,0.5,0,0.5,0,1,0,0,9,94.44,4,100,0,0,0,0,1,0,0,0,0,33.33,0.5,0,2
Niels van Wetten,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3,83.33,0.5,0,0,0,0,0,0.5,0,0,0,0,50,0,0.5,2
Job Kalisvaart,0,0,100,0.25,0,0,2.5,1.5,0,1.5,0,1,0,0,31.5,79.37,4,57.14,0,0,0,0,1,0.25,0.5,0,28.57,48.48,1,1,4
Saul Penders,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,2.6,69.23,0.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,5
Ryan Yang Leijten,0.1,0.03,45.83,0.8,0,0,0.87,0.3,0,0.33,0,0.53,0,0,13.87,75.96,2.8,46.15,0,0.07,0,0,1.33,0.17,0.03,0,42.5,41.07,0.5,0.43,30
Luc Marijnissen,0,0,100,0,0,0,0.29,0.71,0.14,1.57,0,0.14,0,0,20.57,75.69,1.43,48.39,0,0,0,0,0.71,0,0,0,43.75,47.83,0.14,0.29,7
Yahcuroo Roemer,0,0.08,30.77,0.75,0,0,0.5,0.08,0,0.17,0,0.08,0,0,7.42,66.29,2.42,62.5,0,0,0,0,0.5,0.08,0.25,0,21.43,29.41,0.17,0.5,12
Abdallah Aberkane,0,0,37.5,0.44,0,0,1.69,1.13,0.13,1.25,0,1.06,0.13,0.06,25.5,73.04,3.69,44.44,0,0.06,0,0,0.94,0.19,0.19,0,38.46,45.79,0.69,0.94,16
Elias Sierra,0,0.06,33.33,0.41,0,0,0.24,0.06,0,0.12,0,0.29,0,0,4.41,78.67,1.59,100,0,0,0,0,0.29,0.06,0,0,33.33,31.25,0.12,0.18,17
Ali Barak,0,0,50,0.33,0,0,0.67,0,0,0,0,0.67,0,0,12.67,73.68,2.33,25,0,0,0,0,0,0,0,0,0,38.46,0.67,0.67,3
Dylan Dassy,0,0,0,0,0,0,0.4,0.2,0,1,0,0,0,0,18.4,70.65,2.4,22.22,0,0,0,0,0.6,0.2,0.4,0,55.56,41.18,0,1,5
Ilyas Bougafer,0,0,16.67,0,0,0,0,0.17,0,0,0,0,0,0,5.17,80.65,2,50,0,0,0,0,0.17,0,0,0,0,20,0.33,0.33,6
Emir Terzi,0,0,0,0.07,0,0,0.71,0.5,0,0.21,0,0.21,0,0,9.43,75,1.57,27.27,0,0,0,0,0.5,0.07,0,0,22.22,47.37,0.43,0.07,14
Achraf Madi,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,5.5,54.55,2,66.67,0,0,0,0,0.5,0,0,0,0,33.33,0,0,2
Jesse Reinders,0,0,0,0.67,0,0,0,0,0,1,0,0.33,0,0,5.33,56.25,0.67,0,0,0,0,0,0.33,0,0,0,0,0,0,0,3
Achraf Boumenjal,0,0,75,0.21,0,0,1.5,1.29,0.14,1.57,0,0.93,0.14,0,27,82.01,2.64,54.1,0,0.07,0,0,0.86,0,0.14,0.07,66.67,55,0.5,1.07,14
Dalton Enokpa,0,0,22.22,0.17,0,0,0.33,0,0,0.33,0,0,0.17,0,4,50,0.83,0,0,0,0,0,0.33,0.17,0,0,60,31.82,0,0,6
Layee Kromah,0,0,40,0.33,0,0,0,0,0,0,0,1.33,0,0,9.67,86.21,2.67,66.67,0,0,0,0,0.33,0.33,0,0,20,30.43,0.67,0,3
Jonas Clein,0,0,0,0,0,0,0.5,0.5,0,0.83,0,0.33,0,0,8.83,69.81,2.33,38.46,0,0,0,0,1,0.17,0,0,50,50,0,0,6
Jorginho Soares,0,0.07,0,0.13,0,0,0.2,0.4,0,0.67,0,0.27,0,0,3.2,79.17,0.2,42.86,0,0,0,0,0.27,0.07,0.13,0,50,36,0,0.2,15
Dirk Carlson,0,0,66.67,0.25,0,0,0.75,1,0.25,3.25,0,0,0,0,27.25,77.06,3.25,52.38,0,0,0,0,2,0.25,0,0,70,68.42,0.25,0.5,4
Tim van den Heuvel,0,0,0,0,0,0,0.38,0.13,0,0.38,0,0,0,0,12.38,77.78,3.88,45.45,0,0,0,0,0.38,0,0,0,0,27.78,0.88,0.88,8
Stanis Idumbo Muzambo,0,0.08,38.46,0.33,0,0,0.33,0.08,0,0.58,0,0,0,0,8.58,80.58,3,53.85,0,0.08,0,0,0.75,0,0.08,0,0,40.63,0.33,0.17,12
Cain Seedorf,0,0.08,44.64,0.79,0,0,0.42,0.21,0,0.21,0,0.54,0.08,0.04,11.79,75.97,3.21,55.56,0,0,0,0,0.5,0.08,0.08,0,33.33,38.65,0.79,0.58,24
Tijn Smolenaars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,71.43,0,63.64,2,0,0,0,2,0,0,0,100,100,1,0,1
Jochem Scheij,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mikel Nuhaj,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,90,1,100,0,0,0,0,0,1,0,0,0,0,0,0,1
Brend Leeflang,0,0,0,0,0,0,1,0.33,0,0,0,0.67,0,0,3.67,90.91,1,0,0,0,0,0,0.33,0,0,0,0,37.5,0,0.67,3
Jimmy Kaparos,0,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,3.8,68.42,0.6,50,0,0,0,0,0.4,0,0,0,50,37.5,0,0.4,5
Devon Koswal,0,0,0,0,0,0,1,1.5,0,2.25,0,1,0,0,18.75,73.33,1,47.06,0,0,0,0,2,0,0.25,0,0,41.67,0.25,0.25,4
Richie Musaba,0,0,0,0.4,0,0,0.8,0,0,0,0,0.2,0,0,11.4,68.42,3.8,0,0,0,0,0,1.4,0,0,0,66.67,33.33,0.6,1.4,5
Dennis Gyamfi,0,0,48,0,0,0,1.93,1.47,0.07,2.47,0,1.07,0,0,26.8,74.38,3.4,52.88,0,0.07,0,0,1.67,0.67,0.33,0,60,53.59,1.73,1.4,15
Sefik Abali,0,0,0,0.5,0,0,1,0.5,0,0.5,0,0.5,0,0,12.5,80,0,50,0,0,0,0,1.5,0,0.5,0,60,50,1,2,2
Jasper Hartog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Joran Hardeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,90.91,0,0,0,0,0,0,1,0,0,0,100,100,0,0,1
David Kalokoh,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,4.5,100,2.5,100,0,0,0,0,0.5,0,0,0,0,0,0,0,2
Sheddy Barglan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,66.67,0,0,0,0,0,0,1,0,0,0,40,28.57,0,0,3
Dean Guezen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Tom Kerssens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,2,0,0,0,0,0,2,0,0,0,40,40,0,0,1
Wilmer Olofsson,0,0,0,0,0,0,1,1,0,1,0,1,0,0,52,84.62,0,0,0,0,0,0,2,0,0,0,50,37.5,0,2,1
Luca Everink,0,0,0,0,0,0,1,0,0,0,0,0.75,0,0,7.75,87.1,2.75,66.67,0,0,0,0,1,0,0,0,25,42.86,0.25,0,4
Pepijn van de Merbel,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,14.5,82.76,0,58.33,1.5,0,0,0,1,0.5,0,0,0,0,0,0,2
Enoch Mastoras,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,66.67,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1
Chiel Olde Keizer,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,10.5,47.62,2,0,0,0,0,0,1,0,0,0,100,37.5,0,1,2
Neal Viereck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,1,2
Konrad Sikking,0,0,0,0,0,0,0,0,0,1,0,0.33,0,0,21.67,50.77,0,25,1.33,0,0,0,3,2.67,0,0,100,66.67,0,0,3
Jens Jacobs,0,0,0,0,0,0,0.5,0.5,0.5,1.5,0,0,0,0,1.5,33.33,0,0,0,0,0,0,0.5,0,0,0.5,50,50,0.5,1,2
Arthur Piedfort,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,1
Julian Oerip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Stan Henderikx,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,1
Lorenzo Noviello,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Maas Willemsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,100,100,0,0,1
Diego van Oorschot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
