Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Valon Ethemi,0.4,0.1,38.0,1.77,0.03,1.11,0.93,0.33,0.0,0.27,0.0,0.53,0.37,0.13,21.5,70.39,7.2,43.14,0.0,0.03,0.0,0.0,1.23,0.37,0.2,0.0,36.36,42.12,1.23,0.83,30,2,3,Turquia Trendyol Süper Lig,3
Ömer Ali Şahiner,0.04,0.0,50.0,0.26,0.0,0.0,2.11,0.59,0.0,2.19,0.04,0.78,0.04,0.04,39.78,81.94,8.11,53.9,0.0,0.11,0.0,0.0,0.67,0.07,0.11,0.04,46.67,54.35,0.52,0.74,27,3,2,Turquia Trendyol Süper Lig,3
Caner Osmanpaşa,0.09,0.0,37.5,0.48,0.04,0.0,1.48,2.3,0.0,3.04,0.0,0.26,0.04,0.0,33.13,79.53,0.65,31.76,0.0,0.17,0.0,0.0,1.22,0.26,0.13,0.0,62.92,59.88,0.43,0.61,23,3,2,Turquia Trendyol Süper Lig,3
Juan Mata,0.19,0.13,20.0,0.75,0.06,0.0,0.19,0.06,0.0,0.0,0.0,0.19,0.0,0.06,16.81,86.25,6.44,69.23,0.0,0.0,0.0,0.0,0.13,0.13,0.06,0.0,0.0,40.0,0.38,0.19,16,3,3,Turquia Trendyol Süper Lig,3
Wilson Eduardo,0.25,0.13,50.0,1.19,0.0,0.0,0.63,0.06,0.0,0.5,0.0,0.13,0.13,0.06,9.56,79.74,2.63,57.14,0.0,0.0,0.0,0.0,0.63,0.31,0.13,0.0,34.48,39.71,0.25,0.88,16,3,4,Turquia Trendyol Süper Lig,3
Danijel Aleksić,0.27,0.03,50.0,1.4,0.0,0.0,0.6,0.07,0.0,0.67,0.0,0.87,0.03,0.03,20.1,83.42,4.73,70.83,0.0,0.07,0.0,0.0,0.67,0.1,0.17,0.0,44.0,38.61,0.43,0.7,30,3,3,Turquia Trendyol Süper Lig,3
Bengali-Fodé Koita,0.21,0.29,50.0,1.79,0.07,0.0,0.29,0.0,0.0,0.5,0.0,0.07,0.0,0.07,18.79,79.09,6.57,62.5,0.0,0.0,0.0,0.0,0.71,0.07,0.29,0.0,55.07,51.33,1.57,0.86,14,3,4,Turquia Trendyol Süper Lig,3
Oğuz Gürbulak,0.04,0.07,62.5,0.79,0.0,0.0,1.64,0.86,0.04,1.0,0.0,1.0,0.14,0.11,29.71,80.89,5.57,64.95,0.0,0.0,0.0,0.0,0.86,0.11,0.25,0.0,51.61,44.44,0.57,1.82,28,3,3,Turquia Trendyol Süper Lig,3
Sofiane Feghouli,0.0,0.0,66.67,0.78,0.0,0.0,0.0,1.0,0.0,0.11,0.0,0.22,0.11,0.11,20.67,85.48,4.78,55.0,0.0,0.0,0.0,0.0,0.56,0.0,0.11,0.0,0.0,27.78,0.33,0.44,9,3,3,Turquia Trendyol Süper Lig,3
Emrah Başsan,0.08,0.04,39.29,1.19,0.0,0.77,0.73,0.23,0.04,0.27,0.0,0.69,0.15,0.15,18.69,82.92,5.54,69.23,0.0,0.04,0.0,0.0,0.81,0.27,0.04,0.0,55.56,53.37,1.81,0.5,26,3,3,Turquia Trendyol Süper Lig,3
Miguel Cardoso,0.23,0.16,39.06,1.77,0.03,0.0,0.94,0.39,0.0,0.55,0.0,0.84,0.16,0.19,23.06,78.74,5.94,52.27,0.0,0.0,0.0,0.0,1.1,0.45,0.26,0.0,35.06,37.9,1.23,1.52,31,2,3,Turquia Trendyol Süper Lig,3
Ahmed Hassan,0.42,0.46,45.45,2.25,0.13,0.0,0.67,0.21,0.0,0.67,0.0,0.38,0.08,0.04,18.25,75.57,3.13,68.42,0.0,0.04,0.0,0.0,1.54,0.21,0.08,0.0,39.76,40.34,0.5,1.0,24,2,4,Turquia Trendyol Süper Lig,3
João Figueiredo,0.29,0.18,43.28,2.09,0.0,0.0,0.32,0.21,0.0,0.56,0.0,0.79,0.12,0.03,17.41,75.17,4.68,63.64,0.0,0.03,0.0,0.0,1.03,0.03,0.15,0.0,34.68,37.54,1.53,1.47,34,2,4,Turquia Trendyol Süper Lig,3
Furkan Bayır,0.03,0.0,66.67,0.41,0.03,0.0,1.53,1.56,0.06,4.22,0.06,0.47,0.03,0.0,62.72,88.54,5.31,52.51,0.0,0.16,0.0,0.0,1.69,0.28,0.19,0.0,61.48,52.24,0.44,2.0,32,1,2,Turquia Trendyol Süper Lig,3
Mehmet Yeşil,0.03,0.0,100.0,0.3,0.03,0.0,1.06,1.58,0.0,5.42,0.0,0.33,0.03,0.0,30.42,75.8,1.36,36.76,0.0,0.12,0.0,0.0,1.24,0.36,0.12,0.0,60.53,65.54,0.39,0.36,33,2,2,Turquia Trendyol Süper Lig,3
Florian Loshaj,0.0,0.0,57.14,0.88,0.0,0.0,0.88,0.13,0.0,0.38,0.0,0.25,0.13,0.13,14.0,77.68,2.88,61.54,0.0,0.0,0.0,0.0,0.75,0.25,0.13,0.0,50.0,52.78,0.63,0.75,8,2,3,Turquia Trendyol Süper Lig,3
Ömer Toprak,0.04,0.09,80.0,0.48,0.04,0.0,0.96,0.83,0.0,3.17,0.04,0.26,0.0,0.0,46.3,83.57,1.83,36.15,0.0,0.17,0.0,0.0,0.96,0.17,0.09,0.0,71.43,71.79,0.61,0.26,23,3,2,Turquia Trendyol Süper Lig,3
Furkan Soyalp,0.04,0.08,43.75,1.19,0.04,0.0,1.69,0.96,0.0,0.58,0.0,1.65,0.23,0.23,20.04,75.62,3.81,48.08,0.0,0.04,0.0,0.0,0.69,0.08,0.27,0.0,43.33,44.72,0.96,1.38,26,2,3,Turquia Trendyol Süper Lig,3
Isaac Cofie,0.13,0.0,66.67,0.73,0.13,0.0,1.27,0.8,0.0,1.33,0.0,1.2,0.0,0.0,27.07,84.98,3.13,69.44,0.0,0.2,0.0,0.0,0.73,0.0,0.13,0.0,42.31,46.81,0.53,0.6,15,3,3,Turquia Trendyol Süper Lig,3
Gökhan Töre,0.17,0.17,33.33,0.5,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,11.83,87.32,4.33,100.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,35.29,0.5,0.5,6,3,3,Turquia Trendyol Süper Lig,3
Sam Adekugbe,0.0,0.0,60.0,0.21,0.0,0.0,1.17,1.04,0.0,1.42,0.0,0.13,0.13,0.04,38.88,84.78,7.46,62.86,0.0,0.17,0.0,0.0,1.29,0.08,0.25,0.0,54.69,58.44,0.63,0.75,24,2,2,Turquia Trendyol Süper Lig,3
Bafetimbi Gomis,0.35,0.35,75.0,1.39,0.13,0.0,0.22,0.0,0.0,0.22,0.0,0.09,0.04,0.0,5.39,68.55,1.91,50.0,0.0,0.0,0.0,0.0,0.17,0.09,0.04,0.0,45.71,44.78,0.13,0.43,23,3,4,Turquia Trendyol Süper Lig,3
Manolis Siopis,0.0,0.0,80.0,0.43,0.0,0.0,1.6,0.7,0.0,0.33,0.0,1.03,0.0,0.0,41.47,88.83,8.53,77.45,0.0,0.13,0.0,0.0,1.13,0.13,0.1,0.0,40.82,58.94,1.83,0.73,30,2,3,Turquia Trendyol Süper Lig,3
Berkan Kutlu,0.0,0.0,60.0,0.17,0.0,0.0,1.46,0.79,0.0,0.54,0.0,0.33,0.0,0.0,20.04,80.46,3.42,36.36,0.0,0.08,0.0,0.0,0.25,0.04,0.17,0.0,68.97,62.81,0.63,0.63,24,2,3,Turquia Trendyol Süper Lig,3
Jetmir Topalli,0.18,0.18,50.0,1.36,0.0,0.0,0.54,0.25,0.04,0.46,0.0,0.39,0.21,0.11,18.36,72.57,5.64,61.11,0.0,0.04,0.0,0.0,1.11,0.29,0.11,0.0,36.99,43.35,0.93,0.86,28,2,3,Turquia Trendyol Süper Lig,3
Ghayas Zahid,0.07,0.04,57.14,0.64,0.0,0.0,0.54,0.25,0.0,0.21,0.0,0.32,0.25,0.07,24.46,86.86,8.71,81.25,0.0,0.04,0.0,0.0,0.79,0.07,0.04,0.0,21.43,40.15,0.43,0.39,28,2,3,Turquia Trendyol Süper Lig,3
Ahmed Touba,0.0,0.0,50.0,0.21,0.0,0.0,1.0,1.29,0.08,3.04,0.0,0.33,0.0,0.0,58.75,88.44,4.75,54.88,0.0,0.17,0.0,0.0,0.79,0.04,0.13,0.04,48.44,51.68,0.71,1.08,24,2,2,Turquia Trendyol Süper Lig,3
Rayyan Baniya,0.08,0.08,53.85,0.44,0.0,0.0,1.8,1.0,0.0,3.64,0.0,0.4,0.04,0.0,57.36,86.89,1.2,46.2,0.0,0.2,0.0,0.0,1.36,0.28,0.16,0.0,70.83,63.1,0.8,1.16,25,1,2,Turquia Trendyol Süper Lig,3
Veysel Sarı,0.06,0.1,40.0,0.52,0.06,0.0,2.06,0.97,0.03,3.13,0.03,0.42,0.06,0.03,46.74,80.95,3.48,39.43,0.0,0.23,0.0,0.0,1.29,0.16,0.16,0.0,57.69,61.76,0.71,0.94,31,3,2,Turquia Trendyol Süper Lig,3
Bernard Mensah,0.19,0.07,57.38,1.74,0.04,0.0,1.22,0.56,0.0,0.74,0.04,0.52,0.15,0.11,36.74,87.9,6.81,70.93,0.0,0.04,0.0,0.0,1.07,0.44,0.26,0.0,46.67,46.07,1.52,1.96,27,2,3,Turquia Trendyol Süper Lig,3
Emre Taşdemir,0.2,0.0,16.67,0.6,0.2,0.0,0.6,0.4,0.0,1.8,0.0,0.2,0.0,0.0,23.6,82.2,7.2,61.54,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,40.0,42.86,0.6,0.6,5,2,2,Turquia Trendyol Süper Lig,3
Bersant Celina,0.06,0.11,54.29,1.28,0.0,0.0,0.83,0.28,0.0,0.5,0.0,0.5,0.22,0.06,21.11,82.11,7.33,62.5,0.0,0.0,0.0,0.0,0.83,0.0,0.06,0.0,36.36,51.14,0.39,0.17,18,2,3,Turquia Trendyol Süper Lig,3
Diego Rossi,0.12,0.15,60.76,1.06,0.0,0.0,0.42,0.36,0.0,0.18,0.0,0.48,0.12,0.15,19.94,86.17,7.88,60.0,0.0,0.0,0.0,0.0,0.52,0.06,0.0,0.0,44.0,47.87,0.52,0.36,33,2,4,Turquia Trendyol Süper Lig,3
Mustapha Yatabaré,0.22,0.37,50.0,1.85,0.07,0.0,0.89,0.33,0.0,0.59,0.0,0.48,0.04,0.04,20.85,63.59,5.07,25.0,0.0,0.04,0.0,0.0,0.85,0.15,0.11,0.04,51.79,46.49,1.0,1.63,27,3,4,Turquia Trendyol Süper Lig,3
Emeka Eze,0.27,0.2,54.93,1.87,0.07,0.0,0.93,0.27,0.07,1.2,0.0,0.6,0.27,0.13,15.33,57.83,3.07,37.5,0.0,0.07,0.0,0.0,1.0,0.4,0.2,0.0,27.78,39.79,2.07,1.8,15,2,4,Turquia Trendyol Süper Lig,3
Allyson,0.0,0.0,75.0,0.33,0.0,0.0,1.27,1.67,0.07,3.0,0.0,0.27,0.0,0.0,47.33,88.31,3.0,60.71,0.0,0.0,0.0,0.0,1.6,0.2,0.07,0.07,46.51,62.39,1.73,0.93,15,3,2,Turquia Trendyol Süper Lig,3
Atakan Çankaya,0.0,0.05,66.67,0.25,0.0,0.0,1.7,0.95,0.05,2.8,0.0,0.55,0.0,0.0,32.05,81.9,1.55,32.65,0.0,0.2,0.0,0.0,0.75,0.05,0.2,0.0,36.11,59.69,1.25,0.7,20,2,2,Turquia Trendyol Süper Lig,3
Eduart Rroca,0.13,0.17,45.71,0.87,0.04,0.0,1.7,0.65,0.0,0.91,0.0,0.83,0.09,0.17,33.09,76.87,8.17,48.28,0.0,0.0,0.0,0.0,1.17,0.22,0.35,0.04,38.0,48.12,1.78,1.74,23,2,3,Turquia Trendyol Süper Lig,3
Florent Hadergjonaj,0.12,0.0,58.33,0.32,0.0,0.0,1.44,1.36,0.0,1.48,0.0,0.72,0.12,0.04,30.84,71.47,7.0,39.88,0.0,0.24,0.0,0.0,1.4,0.08,0.12,0.0,48.28,58.21,0.56,0.28,25,2,2,Turquia Trendyol Süper Lig,3
Fredrik Gulbrandsen,0.09,0.04,50.0,0.96,0.0,0.0,0.26,0.26,0.0,0.22,0.0,0.48,0.26,0.13,6.57,79.47,1.87,100.0,0.0,0.04,0.0,0.0,0.3,0.17,0.13,0.0,40.0,36.96,0.43,0.65,23,3,4,Turquia Trendyol Süper Lig,3
Bertrand Traoré,0.17,0.08,37.04,1.67,0.0,0.0,0.67,0.42,0.0,0.17,0.0,0.17,0.08,0.08,19.92,78.24,7.0,60.0,0.0,0.08,0.0,0.0,0.83,0.0,0.08,0.0,22.22,46.58,1.17,0.33,12,2,4,Turquia Trendyol Süper Lig,3
Emre Gökay,0.33,0.0,50.0,1.67,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.33,0.0,0.0,7.0,66.67,3.67,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.33,0.0,3,1,4,Turquia Trendyol Süper Lig,3
Stefano Denswil,0.05,0.0,50.0,0.32,0.05,0.0,0.68,0.63,0.05,1.79,0.0,0.16,0.0,0.0,39.42,90.52,3.11,57.41,0.0,0.32,0.0,0.0,0.74,0.21,0.11,0.0,67.74,61.64,0.53,0.68,19,2,2,Turquia Trendyol Süper Lig,3
Bruma,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,85.71,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1,2,3,Turquia Trendyol Süper Lig,3
Oguzhan Efe Yilmaz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,1.0,1.0,1,2,3,Turquia Trendyol Süper Lig,3
Francisco Montero,0.0,0.0,100.0,0.33,0.0,0.0,1.67,1.0,0.0,3.0,0.0,0.0,0.0,0.0,47.67,88.81,4.67,56.52,0.0,0.0,0.0,0.0,1.67,0.33,0.0,0.0,50.0,77.78,1.33,0.33,3,1,2,Turquia Trendyol Süper Lig,3
Berkay Vardar,0.0,0.0,50.0,0.6,0.0,0.0,2.0,1.8,0.0,1.2,0.0,0.0,0.0,0.0,15.8,77.22,1.6,44.44,0.0,0.0,0.0,0.0,0.4,0.4,0.4,0.0,33.33,57.14,1.8,1.6,5,1,3,Turquia Trendyol Süper Lig,3
Recep Burak Yılmaz,0.0,0.1,100.0,0.2,0.0,0.0,1.6,0.7,0.0,4.3,0.0,0.5,0.0,0.0,44.7,90.83,2.6,50.0,0.0,0.3,0.0,0.0,1.5,0.0,0.1,0.0,62.5,61.11,0.5,1.0,10,2,2,Turquia Trendyol Süper Lig,3
Tarkan Serbest,0.0,0.0,100.0,0.0,0.0,0.0,0.64,0.91,0.0,2.36,0.0,0.36,0.0,0.0,32.82,86.7,1.82,50.0,0.0,0.18,0.0,0.0,1.0,0.09,0.09,0.0,47.06,51.52,0.0,0.18,11,2,2,Turquia Trendyol Süper Lig,3
Mustafa Eser,0.0,0.0,75.0,0.18,0.0,0.0,1.18,1.27,0.0,2.91,0.0,0.45,0.0,0.0,33.0,85.67,2.09,60.87,0.0,0.0,0.0,0.0,1.64,0.0,0.18,0.0,52.94,56.0,0.0,0.64,11,1,2,Turquia Trendyol Süper Lig,3
Eren Elmalı,0.0,0.03,47.46,0.36,0.0,0.0,1.61,1.36,0.0,1.48,0.0,0.27,0.15,0.09,42.64,84.86,7.24,48.57,0.0,0.3,0.0,0.0,1.24,0.21,0.24,0.0,56.06,59.52,1.0,0.52,33,1,2,Turquia Trendyol Süper Lig,3
Soner Dikmen,0.16,0.34,44.44,1.28,0.06,0.0,1.34,1.06,0.0,0.63,0.0,0.94,0.03,0.03,34.13,87.0,4.72,68.07,0.0,0.09,0.0,0.0,0.97,0.06,0.09,0.0,46.88,50.0,1.03,0.75,32,2,3,Turquia Trendyol Süper Lig,3
Aaron Appindangoyé,0.0,0.0,100.0,0.44,0.0,0.0,0.67,1.28,0.0,2.78,0.0,0.17,0.0,0.0,38.72,79.63,1.89,37.86,0.0,0.11,0.0,0.0,1.17,0.06,0.06,0.0,62.9,59.0,0.33,0.61,18,3,2,Turquia Trendyol Süper Lig,3
Uğurcan Çakır,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.61,0.03,0.0,0.0,0.0,28.13,59.06,1.71,37.21,2.65,0.35,0.19,0.0,1.32,0.23,0.1,0.0,100.0,100.0,0.1,0.0,31,2,1,Turquia Trendyol Süper Lig,3
Leke James,0.21,0.14,50.0,1.5,0.0,0.0,0.21,0.21,0.0,0.29,0.0,0.21,0.0,0.0,10.79,72.19,2.93,50.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,44.23,39.62,0.5,0.93,14,3,4,Turquia Trendyol Süper Lig,3
Tayfur Bingöl,0.07,0.03,53.33,0.7,0.0,0.0,0.73,0.3,0.0,0.53,0.0,0.1,0.2,0.07,17.97,85.16,4.57,51.43,0.0,0.1,0.0,0.0,0.3,0.13,0.07,0.0,51.43,50.72,0.47,0.43,30,2,3,Turquia Trendyol Süper Lig,3
Jimmy Durmaz,0.0,0.08,57.89,1.23,0.0,0.0,1.0,0.46,0.0,0.38,0.0,1.0,0.0,0.0,42.85,83.12,8.62,72.31,0.0,0.08,0.0,0.0,1.38,0.23,0.15,0.0,25.0,47.25,1.31,0.77,13,3,3,Turquia Trendyol Süper Lig,3
Olarenwaju Kayode,0.27,0.45,33.33,1.64,0.0,0.0,0.55,0.09,0.0,0.27,0.0,0.73,0.09,0.0,10.0,77.27,2.45,33.33,0.0,0.0,0.0,0.0,1.0,0.0,0.18,0.0,62.5,43.1,1.0,0.64,11,2,4,Turquia Trendyol Süper Lig,3
Erdoğan Yeşilyurt,0.1,0.1,41.54,2.0,0.07,0.0,0.8,0.43,0.0,0.7,0.0,0.73,0.17,0.0,27.3,74.85,8.17,39.06,0.0,0.1,0.0,0.0,1.27,0.1,0.13,0.03,44.44,49.1,1.4,0.83,30,2,3,Turquia Trendyol Süper Lig,3
Burak Öksüz,0.09,0.0,100.0,0.27,0.0,0.0,0.55,1.0,0.0,4.27,0.0,0.0,0.0,0.0,37.27,81.22,1.82,41.27,0.0,0.18,0.0,0.0,1.64,0.09,0.18,0.0,56.0,50.98,0.45,1.09,11,2,2,Turquia Trendyol Süper Lig,3
Geraldo,0.03,0.1,49.47,1.24,0.0,0.0,1.14,0.21,0.0,0.03,0.0,0.76,0.24,0.14,19.62,70.47,6.62,41.86,0.0,0.0,0.0,0.0,1.28,0.1,0.17,0.0,43.59,50.98,2.03,1.07,29,3,3,Turquia Trendyol Süper Lig,3
Emiliano Viviano,0.0,0.0,100.0,0.0,0.0,0.0,0.06,0.0,0.0,1.12,0.0,0.06,0.0,0.0,35.76,70.89,0.65,42.46,2.76,0.24,0.24,0.06,1.53,0.24,0.24,0.0,100.0,88.89,0.12,0.06,17,3,1,Turquia Trendyol Süper Lig,3
Ali Karimi,0.1,0.0,58.62,0.9,0.0,0.0,1.4,0.7,0.0,0.8,0.05,0.3,0.1,0.0,31.9,81.35,6.5,53.25,0.0,0.05,0.0,0.0,0.55,0.3,0.1,0.05,38.3,46.71,0.4,1.15,20,2,3,Turquia Trendyol Süper Lig,3
Emre Kılınç,0.07,0.1,46.67,1.1,0.0,0.0,1.17,0.6,0.0,0.37,0.0,1.2,0.17,0.07,25.87,72.68,7.73,55.56,0.0,0.0,0.0,0.0,0.9,0.2,0.13,0.0,37.5,43.02,1.23,0.97,30,2,3,Turquia Trendyol Süper Lig,3
Ermir Lenjani,0.0,0.06,50.0,0.39,0.0,0.0,0.56,0.78,0.06,1.44,0.0,0.17,0.11,0.11,22.06,73.55,4.17,38.1,0.0,0.0,0.0,0.0,1.22,0.17,0.0,0.0,78.57,61.54,0.67,0.72,18,3,2,Turquia Trendyol Süper Lig,3
Ali Şaşal Vural,0.0,0.0,100.0,0.0,0.0,0.0,0.03,0.03,0.0,0.53,0.03,0.1,0.03,0.0,27.97,63.89,1.37,44.72,2.63,0.23,0.13,0.0,1.3,0.13,0.03,0.0,100.0,88.46,0.27,0.0,30,3,1,Turquia Trendyol Süper Lig,3
Helton Leite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.12,0.0,0.0,0.0,28.18,70.77,0.88,38.25,2.76,0.24,0.18,0.06,1.35,0.18,0.0,0.0,100.0,100.0,0.18,0.0,17,3,1,Turquia Trendyol Süper Lig,3
Valentin Rosier,0.04,0.04,45.9,0.48,0.0,0.0,1.96,0.81,0.0,1.59,0.0,0.7,0.19,0.11,38.59,82.63,7.52,50.34,0.0,0.19,0.0,0.0,0.78,0.22,0.22,0.04,50.0,48.95,0.74,0.96,27,2,2,Turquia Trendyol Süper Lig,3
Ángelo Sagal,0.13,0.0,57.89,1.13,0.0,0.0,0.53,0.6,0.07,0.87,0.0,0.6,0.0,0.0,18.4,75.0,4.53,45.0,0.0,0.0,0.0,0.0,0.87,0.0,0.13,0.07,42.86,45.61,1.4,0.93,15,2,3,Turquia Trendyol Süper Lig,3
Rúben Ribeiro,0.0,0.0,66.67,0.79,0.0,0.0,1.68,0.63,0.0,0.47,0.0,0.63,0.11,0.05,46.95,89.91,9.32,65.88,0.0,0.05,0.0,0.0,1.21,0.05,0.21,0.05,37.5,50.66,1.58,1.26,19,3,3,Turquia Trendyol Süper Lig,3
Daniel Candeias,0.04,0.07,45.45,0.52,0.0,0.0,1.7,0.22,0.0,0.96,0.0,0.74,0.37,0.11,26.37,71.21,7.22,41.89,0.0,0.0,0.0,0.0,1.33,0.15,0.19,0.0,48.39,48.24,0.41,1.04,27,3,3,Turquia Trendyol Süper Lig,3
Jesse Sekidika,0.08,0.08,55.0,1.38,0.0,0.0,0.92,0.77,0.0,0.54,0.08,0.92,0.54,0.08,16.0,77.4,4.54,65.22,0.0,0.0,0.0,0.0,1.23,0.0,0.08,0.0,64.29,45.88,0.54,0.85,13,2,3,Turquia Trendyol Süper Lig,3
Faruk Can Genç,0.08,0.0,0.0,0.08,0.0,0.0,1.0,1.0,0.0,1.85,0.0,0.69,0.08,0.08,16.23,80.09,3.15,50.0,0.0,0.15,0.0,0.0,0.31,0.08,0.23,0.0,55.56,47.73,0.23,0.38,13,1,2,Turquia Trendyol Süper Lig,3
Kerim Frei,0.17,0.0,57.14,0.28,0.06,0.0,0.56,0.39,0.0,0.17,0.0,0.44,0.06,0.0,11.33,85.78,4.06,66.67,0.0,0.06,0.0,0.0,0.39,0.06,0.0,0.0,12.5,49.32,0.5,0.22,18,2,3,Turquia Trendyol Süper Lig,3
Ayoub El Kaabi,0.38,0.71,27.78,2.67,0.0,0.0,0.71,0.43,0.0,1.1,0.0,0.81,0.33,0.14,21.95,74.4,5.19,54.17,0.0,0.14,0.0,0.0,1.62,0.1,0.14,0.0,41.18,37.21,0.43,0.62,21,2,4,Turquia Trendyol Süper Lig,3
Antonio Mršić,0.2,0.03,57.14,0.83,0.0,0.0,0.67,0.33,0.0,0.63,0.0,0.73,0.17,0.07,12.0,66.67,2.23,59.65,0.0,0.0,0.0,0.0,0.63,0.03,0.1,0.0,63.04,44.52,0.53,0.97,30,3,3,Turquia Trendyol Süper Lig,3
Görkem Sağlam,0.03,0.03,65.0,0.83,0.0,0.0,0.86,0.48,0.0,1.31,0.0,0.9,0.1,0.0,33.66,82.07,7.86,58.06,0.0,0.1,0.0,0.0,1.24,0.17,0.1,0.0,35.0,41.71,0.48,0.86,29,2,3,Turquia Trendyol Süper Lig,3
Barış Alper Yılmaz,0.16,0.04,45.0,1.28,0.04,0.0,0.76,0.12,0.0,0.32,0.0,0.36,0.04,0.08,11.16,75.99,4.0,54.55,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,42.37,39.47,0.52,1.44,25,1,4,Turquia Trendyol Süper Lig,3
Artem Dzyuba,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,76.32,2.25,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,64.29,62.5,0.25,0.25,4,3,4,Turquia Trendyol Süper Lig,3
Emre Mor,0.07,0.07,60.61,1.25,0.0,0.0,0.86,0.39,0.0,0.14,0.0,0.46,0.21,0.07,15.36,77.91,5.18,68.42,0.0,0.0,0.0,0.0,0.64,0.07,0.14,0.0,41.67,54.7,1.39,0.43,28,2,3,Turquia Trendyol Süper Lig,3
Robin Yalçın,0.05,0.09,62.5,0.82,0.0,0.0,1.95,0.55,0.09,0.55,0.0,0.64,0.05,0.05,26.32,82.9,4.95,69.62,0.0,0.0,0.0,0.0,0.73,0.23,0.27,0.0,60.87,59.72,0.86,0.95,22,2,3,Turquia Trendyol Süper Lig,3
Birkir Bjarnason,0.0,0.22,100.0,1.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.22,0.11,0.22,7.22,69.23,2.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.0,62.5,57.14,0.44,0.11,9,3,3,Turquia Trendyol Süper Lig,3
Mert Hakan Yandaş,0.0,0.0,58.33,0.67,0.0,0.0,0.73,0.33,0.0,0.2,0.0,0.8,0.07,0.07,24.6,85.09,8.2,66.67,0.0,0.0,0.0,0.0,0.4,0.07,0.33,0.0,40.0,44.58,0.73,0.93,15,2,3,Turquia Trendyol Süper Lig,3
Zymer Bytyqi,0.0,0.11,39.13,1.26,0.0,0.0,0.53,0.42,0.0,0.42,0.0,0.21,0.37,0.05,21.37,81.53,6.16,53.33,0.0,0.11,0.0,0.0,0.74,0.11,0.11,0.0,0.0,37.08,0.26,0.26,19,2,3,Turquia Trendyol Süper Lig,3
Hayrullah Bilazer,0.0,0.03,40.63,0.42,0.0,0.0,2.06,1.26,0.03,1.9,0.0,1.0,0.1,0.06,30.87,75.13,7.74,48.03,0.0,0.16,0.0,0.0,1.42,0.35,0.23,0.0,55.84,52.83,0.65,0.94,31,2,2,Turquia Trendyol Süper Lig,3
Leroy Fer,0.03,0.1,61.76,0.63,0.03,0.0,1.93,0.63,0.0,1.6,0.0,0.53,0.07,0.07,47.9,90.33,6.1,66.36,0.0,0.07,0.0,0.0,1.7,0.2,0.3,0.03,70.31,55.43,0.7,1.5,30,3,3,Turquia Trendyol Süper Lig,3
Abdullah Durak,0.0,0.0,66.67,0.33,0.0,0.0,2.0,0.0,0.0,0.33,0.0,1.33,0.0,0.0,39.0,91.45,8.0,57.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,0.0,1.0,3,3,3,Turquia Trendyol Süper Lig,3
Erhun Öztümer,0.0,0.0,100.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,100.0,2.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43,0.75,0.0,4,3,3,Turquia Trendyol Süper Lig,3
Dorukhan Toköz,0.0,0.0,33.33,0.5,0.0,0.0,0.67,1.5,0.0,0.33,0.0,0.5,0.0,0.0,26.83,82.61,3.83,58.82,0.0,0.33,0.0,0.0,0.33,0.33,0.17,0.0,100.0,45.83,0.5,1.0,6,2,3,Turquia Trendyol Süper Lig,3
