Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances
Lee Min-Hyeok,0,0,66.67,0.33,0,0,1,1,0,0.33,0,1.33,0,0,17,72.55,4,50,0,0.33,0,0,0.33,0,0,0,75,43.48,0.67,1,3
Il-Lok Yun,0,0,70,0.71,0,0,1,0.43,0,0.43,0,0.71,0.14,0,18.86,72.73,4.14,33.33,0,0,0,0,0.29,0.14,0.29,0,37.5,55.32,1.29,0.43,7
Son Ho-Jun,0,0,65,0.25,0,0,1.17,0.67,0,0.75,0,0.42,0,0,12.83,70.13,1.25,46.15,0,0,0,0,0.33,0.08,0,0,36.36,63.16,0.42,0.08,12
Sang-hun Yu,0,0,0,0,0,0,0.05,0,0,0.9,0,0.1,0,0,23.95,47.81,2.1,34.99,2.6,0.05,0.1,0,0.9,0.3,0.05,0,75,72.73,0.2,0,20
Kim Min-Seok,0.11,0,72.73,0.56,0,0,0.44,0.17,0,0.06,0,0.33,0,0,6.28,72.57,1.89,33.33,0,0,0,0,0.39,0.06,0,0,15,42.11,0.28,0.06,18
Daewon Park,0,0,80,0.19,0,0,0.87,1.42,0.1,2.65,0,0.39,0,0,46.84,85.81,4.13,48.43,0,0.13,0,0,0.97,0.16,0.23,0.03,45.87,47.55,0.39,1,31
Jae-hyeon Go,0.24,0.3,40.48,1.89,0.08,0,1.27,0.27,0,0.43,0,0.65,0,0.03,14.68,73.66,4.76,46.15,0,0.19,0,0,0.81,0.24,0.16,0,28.21,38.66,0.81,0.78,37
Han-gil Kim,0.1,0.03,50,0.59,0.03,0,1.03,0.45,0,0.72,0,0.66,0.1,0,18.17,78.94,4.28,27.59,0,0.1,0,0,0.41,0.07,0.17,0,45.45,47.12,0.55,0.62,29
Min-hyeon Kong,0,0,66.67,0.2,0,0,0.8,0.2,0,0.3,0,0.4,0,0,10.4,72.12,4.1,33.33,0,0,0,0,0.5,0,0.1,0,50,49.02,0.4,0.9,10
Kyeong-hyeon Min,0,0,59.38,0.37,0,0,1.41,1.11,0,0.63,0,0.44,0.04,0.04,27.41,75.54,4.07,31.65,0,0.11,0,0,0.59,0.15,0.04,0,29.17,52.32,0.56,0.56,27
Welinton Junior,0,0.33,10,2.22,0,0,1.22,0.33,0,0.22,0,0.44,0.22,0.11,13.89,64,2.89,46.67,0,0,0,0,0.44,0,0.11,0,26.67,46.75,2.22,1.11,9
Jin-ho Kim,0.08,0.08,50,0.48,0,0,0.96,0.76,0.04,0.76,0,0.48,0.12,0.08,14.44,73.41,3.12,26.09,0,0,0,0,0.56,0.08,0.08,0,56.67,56.43,1.08,0.68,25
Ji-hun Kang,0,0,46.15,0.5,0,0,2,0.38,0,1.88,0.06,0.56,0,0,28.31,72.19,5.19,42.55,0,0.06,0,0,0.88,0.13,0.19,0,50,53.7,0.31,0.81,16
Shi-uh Song,0,0.14,28.57,1.29,0,0,0.29,0.14,0,0,0,0.43,0.14,0.14,4.86,67.65,2.14,0,0,0,0,0,0.57,0.29,0,0,28.57,40,1.14,0.57,7
Lee Joon-Ho,0,0,50,0.25,0,0,0,0.25,0,0.63,0,0.38,0.13,0.13,7.5,58.33,1.88,0,0,0,0,0,0.38,0,0.13,0,21.74,27.78,0.5,0.25,8
Uh-seok Kim,0,0,66.67,0.08,0,0,0.77,0.31,0,2.08,0,0.62,0,0,32.77,82.16,2.08,45.16,0,0.08,0,0,0.54,0.08,0,0,44.83,48.39,0.38,0.54,13
Se-gye Sin,0,0,62.5,0.3,0,0,1.03,0.8,0.03,2.93,0,0.3,0,0,50.87,85.06,2.67,47,0,0.17,0,0,1.2,0.4,0.07,0,55.42,56.02,0.37,0.73,30
Jin-woo Jeon,0.05,0.19,53.33,1.29,0.05,0,0.71,0.38,0,0.76,0,0.76,0.1,0.05,15.86,80.48,3.67,50,0,0,0,0,0.62,0.1,0.1,0,40.74,45.28,0.9,0.52,21
Byeong-hyeon Park,0,0.08,100,0.33,0,0,1.08,0.58,0.08,2.75,0,0.33,0.08,0,34.17,81.95,2.33,49.25,0,0,0,0,1,0.33,0.08,0,69.44,62.5,0.83,1.08,12
Byeon Jun-soo,0.07,0.07,0,0.4,0.07,0,0.73,0.47,0,1.33,0,0.47,0,0,19.47,73.63,2,36.17,0,0.07,0,0,0.47,0.07,0.2,0,47.73,47.5,0.4,0.6,15
Sang-hyeob Lim,0.14,0.18,52,1.05,0,0,0.95,0.45,0,0.55,0,0.45,0.09,0.09,19.18,78.44,4.86,33.33,0,0.05,0,0,0.82,0,0.09,0,34.29,45.52,0.68,0.68,22
Lim Yoo-seok,0,0,20,0.67,0,0,2.67,1,0,1.67,0,0.67,0,0,31,83.87,4,30,0,0.33,0,0,0.67,0,0.33,0,50,44.44,0.67,2,3
Bo-kyung Kim,0,0.35,41.46,0.87,0,0,1.26,1,0,0.52,0,0.52,0.17,0.09,28.52,80.34,6.65,55,0,0,0,0,1,0.04,0.09,0,26.67,43.5,1,0.83,23
Kim Joo-chan,0.2,0.04,60.47,0.6,0,0,0.56,0.16,0,0.4,0,0.48,0.04,0,10.84,76.01,2.52,66.67,0,0,0,0,0.64,0.04,0,0,13.64,43.33,0.36,0.2,25
Jeong Jae Yong,0.07,0,33.33,0.93,0,0,0.36,0.43,0,0.5,0,0.29,0,0.07,22.07,84.14,3.71,48.48,0,0,0,0,1.36,0.07,0,0,70,46.88,0.14,0.43,14
Tae-hyeon Ahn,0.04,0,50,0.46,0,0,1.13,0.83,0,0.63,0,0.83,0.04,0.08,23.54,80.71,5.38,60,0,0.13,0,0,0.63,0.29,0.08,0,46.88,46.41,0.58,0.71,24
Yu Je-ho,0.05,0,66.67,0.27,0,0,0.64,0.27,0,0.64,0,0.55,0,0,19.09,86.19,3.09,64.1,0,0,0,0,0.45,0.09,0.09,0,50,44.44,0.73,1.23,22
Seung-Yong Jeong,0.05,0.05,27.78,0.55,0,0,1.68,1.27,0,1.77,0,0.91,0.05,0,29.14,70.36,6.77,17.02,0,0.14,0,0,0.64,0.32,0.09,0,55.77,52.27,0.95,0.82,22
Chul-soon Choi,0,0,75,0.11,0,0,0.95,0.58,0,1.05,0,0.58,0,0.05,20.21,79.43,5,48.72,0,0.05,0,0,0.47,0.05,0.05,0,53.33,51.22,0.26,0.42,19
Min-ho Yun,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,6,83.33,2,0,0,0,0,0,0,0,0,0,18.18,21.43,0,0.5,2
Kim Min-Ho,0,0,0,0,0,0,0.5,0,0,1.5,0,0,0,0,8,75,1,50,0,0,0,0,0.5,0,0,0,50,62.5,0.5,0,2
Tae-han Kim,0,0,0,0.5,0,0,1,1,0,5,0,0.5,0,0,29,65.52,1.5,40,0,0.5,0,0,0.5,0.5,0,0,75,50,0.5,0.5,2
Kim Lee-Seok,0,0,0,0,0,0,1,1,0,1,0,1.5,0,0,20,77.5,3.5,50,0,0.5,0,0,0,0.5,0,0,75,43.75,1,2,2
Lee Jae-wook,0,0,33.33,0,0,0,2,0,0,0.5,0,1,0,0,44,93.18,6,50,0,0,0,0,0.5,0,0,0,100,50,0,0.5,2
Lee Gyu-seok,0,0,100,0.2,0,0,0.4,1,0,0.2,0,0.2,0.2,0,21.4,80.37,4.4,50,0,0,0,0,0.8,0,0,0,37.5,52.63,0.6,0.4,5
Seok-jong Han,0,0,62.5,0.33,0,0,1.83,0.83,0,0.67,0,1.17,0,0,54.5,86.54,5.33,40,0,0.17,0,0,0.67,0.17,0.17,0,0,47.83,1,1,6
Ju-ho Park,0,0,66.67,0,0,0,1.79,1.07,0,0.71,0,0.64,0,0,32.93,82.43,4.43,50,0,0.07,0,0,0.93,0.36,0.14,0,59.26,60,0.79,0.64,14
Yang Hyun-Jun,0.05,0.24,49.23,1.14,0,0,1.33,0.57,0,0.29,0,0.71,0.1,0.05,27.38,74.78,7.76,30,0,0.1,0,0,0.81,0.24,0.05,0,37.04,41.75,1.43,1.33,21
Rafael Silva,0.12,0.24,55.26,1.68,0.04,0,0.6,0.08,0,0.56,0,0.32,0.04,0.04,12.72,75.79,3.36,42.86,0,0,0,0,0.48,0.04,0.12,0.04,17.91,32.4,0.4,0.76,25
Deok-geun Lim,0,0,64,0.65,0,0,0.8,1.05,0,0.95,0,0.6,0,0,33.7,80.27,6.1,48.1,0,0,0,0,0.9,0.15,0.05,0,51.22,46.88,0.35,0.85,20
Kazuki Kozuka,0.06,0.13,46.67,0.75,0,0,1.25,0.63,0,0.38,0,0.81,0.19,0.13,41.25,82.27,8.19,50,0,0.06,0,0,1.19,0.06,0.13,0.06,33.33,52.68,1.81,1.19,16
Dong-yun Jeong,0,0.04,40.74,0.32,0,0,1.29,0.5,0,0.71,0,0.21,0.04,0.04,22.07,80.42,4.18,49.12,0,0.14,0,0,0.43,0.18,0.11,0,44.83,53.73,0.43,0.46,28
Rodrigo Bassani,0.14,0.18,46.3,1.82,0,0,0.82,0.45,0,0.55,0,0.59,0.09,0.05,22,76.86,4.86,55.26,0,0.05,0,0,1.23,0,0.18,0,42.86,41.58,0.95,0.68,22
Walterson Silva,0.09,0,43.33,1,0,0,0.27,0.55,0,0.09,0,0.45,0.09,0,14,78.57,4.09,37.5,0,0,0,0,0.45,0.09,0.18,0,0,35.82,0.73,0.91,11
Kim Ji-hun,0,0,50,0.2,0,0,1.6,0.4,0,1.4,0,1.6,0.2,0.2,26.6,74.44,4.6,23.53,0,0,0,0,1,0.4,0,0,71.43,59.26,0.4,0,5
Kang Yun-Gu,0.05,0.05,33.33,0.63,0,0,1.05,0.26,0,0,0,0.63,0.05,0.05,11.95,84.58,3.63,66.67,0,0,0,0,0.16,0,0.16,0,41.67,43.48,0.74,0.95,19
Victor Bobsin,0.09,0,60,0.64,0,0,1.64,0.73,0.09,0.45,0,0.73,0,0,37.45,80.58,8.09,47.62,0,0.09,0,0,0.55,0.18,0.27,0.09,28.57,42.39,0.45,1.27,11
Kun-hee Lee,0.19,0.23,40,0.81,0.08,0,0.35,0.08,0,0.31,0,0.15,0,0,7.04,66.12,1.96,44.44,0,0,0,0,0.38,0.08,0.04,0,30.91,36.21,0.38,0.31,26
Vladislavs Gutkovskis,0,0,50,1.33,0,0,0,0,0,1,0,0.33,0,0,8.67,42.31,1.33,0,0,0,0,0,0.33,0,0.33,0,53.85,43.75,1.67,1.67,3
Hyeon-cheol Jeong,0,0,0,0.33,0,0,1.67,0.33,0,0,0,0.33,0,0,18,90.74,4.33,50,0,0,0,0,0.33,0,0,0,0,50,0,0,3
An Chi-Woo,0,0,100,0.33,0,0,0.33,0,0,0.33,0,0,0,0,4.67,71.43,0.67,50,0,0,0,0,0.33,0,0,0,0,60,0.33,0.33,3
Yun-gu Kang,0,0,0,0,0,0,1.17,0.5,0,0.33,0,0.83,0.17,0,22.5,71.11,2.33,14.29,0,0,0,0,0.33,0,0,0,66.67,55,0,0.17,6
Seong-won Jang,0.03,0,30.95,0.34,0,0,0.76,0.72,0,0.69,0,0.41,0.03,0.14,14.1,75.55,3.41,35.82,0,0.07,0,0,0.55,0.17,0.1,0,31.58,46.1,0.83,0.48,29
Jeon Byung-kwan,0.09,0.17,56.52,1.35,0,0,0.7,0.26,0,0.13,0.04,0.78,0.09,0.13,9.22,68.87,2.26,18.18,0,0,0,0,0.7,0,0.09,0,30.77,35.66,0.39,1,23
Jae-Hwan Hwang,0.18,0,66.67,0.18,0,0,0.73,0.09,0,0.09,0,0.27,0,0,6.82,77.33,1.64,0,0,0,0,0,0.45,0,0,0,0,40,0,0.27,11
Park Han-Bin,0.08,0.08,100,1.17,0,0,0.33,0.08,0,0.08,0,0.25,0,0,14.17,78.24,2.75,57.14,0,0,0,0,0.42,0.08,0.17,0,25,35.71,0.33,0.5,12
Ji-hyeon Kim,0,0,0,0.8,0,0,0.4,0.2,0,0.2,0,0,0,0,8.6,76.74,2.2,0,0,0,0,0,0.6,0,0,0,61.54,48,0.4,0.4,5
Ryu Kwang-hyun,0,0,66.67,0.45,0,0,2,0.73,0,0.82,0,0.91,0.09,0,27.73,68.2,3.45,29.55,0,0,0,0,0.91,0,0.18,0,75,61.11,0.64,0.82,11
Yool Heo,0.09,0.18,35.71,0.88,0.03,0,0.64,0.15,0,0.58,0,0.18,0,0.09,8.39,68.59,2,30,0,0.03,0,0,0.36,0.03,0.18,0,50.47,42.86,0.3,0.88,33
Sandro Lima,0.08,0.17,41.67,1.5,0,0,0.17,0.42,0,0.33,0,0.58,0.17,0.17,17.25,73.91,3.08,20,0,0.08,0,0,0.92,0,0.08,0,34.69,32.48,0.75,1.17,12
Dong-su Lee,0,0,0,0.17,0,0,0.33,0.67,0,0.17,0,0.67,0,0,29.5,92.09,6.5,75,0,0,0,0,0.17,0,0.17,0,77.78,37.04,0.17,1,6
Young-Jae Seo,0,0.04,41.38,0.17,0,0,1.7,0.87,0.04,1.57,0,0.43,0.09,0,30.48,75.18,6.17,39.6,0,0.17,0,0,0.74,0.22,0.09,0,30.3,46.5,0.52,0.61,23
Yong Rae Lee,0,0,62.5,0.14,0,0,0.72,0.59,0,0.38,0,0.41,0.03,0.03,13.79,77,2.48,40.54,0,0,0,0,0.45,0.14,0.07,0,45,45.65,0.24,0.62,29
Keun-ho Lee,0.06,0.03,28,0.34,0.03,0,0.5,0.19,0,0.19,0,0.38,0,0.03,8.44,65.56,2.34,20,0,0,0,0,0.19,0.13,0.06,0,36.84,41.18,0.59,0.38,32
Park Se-jin,0.03,0,48.57,0.33,0,0,1.18,0.58,0,0.21,0,0.52,0.03,0.03,18.24,82.89,4.76,56.67,0,0.03,0,0,0.45,0.09,0.12,0,13.33,40.46,0.36,0.64,33
Björn Johnsen,0.11,0.11,0,0.56,0,0,0.22,0,0,0.11,0,0.11,0,0,4.56,60.98,1.44,0,0,0,0,0,0.33,0,0.11,0,64.71,52,0,0.33,9
Seong-keun Choi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,53.85,0,0,0,0,0,0,0,0,0,0,66.67,60,0,1,1
Eu-ddeum Lee,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0,5,70,0,0,0,0,0,0,0,0,0,0,100,60,0.5,0.5,2
Ki-hun Yeom,0,0,50,0.67,0,0,0.67,0.33,0,1,0,0.33,0,0,32.67,76.53,7.67,75,0,0,0,0,0.67,0.33,0,0,66.67,54.84,1.33,0,3
Jae-hyeok Oh,0,0,0,1,0,0,2,0,0,0,0,1.75,0,0,23.25,83.87,5.5,66.67,0,0,0,0,0,0,0,0,100,40.91,0,0.75,4
Dong-hyeok Im,0,0,0,0.2,0,0,0,0,0,0.6,0,0,0,0,2.8,57.14,0.8,0,0,0,0,0,0.4,0,0.4,0,56.25,50,0,0.2,5
Wan-kyu Kwon,0,0,0,0.38,0,0,0.5,0.88,0,1.38,0,0.5,0,0,31.38,83.27,1.88,25,0,0.13,0,0,0.75,0,0.13,0.13,61.11,44.44,0.13,0.75,8
Seong-hun Park,0,0,100,0,0,0,0,0,0,7,0,1,0,0,48,81.25,1,0,0,0,0,0,2,0,0,0,60,62.5,1,0,1
Park Hyeong-woo,0,0,0,0.5,0,0,1,0.5,0,0.5,0,0,0,0,10.5,76.19,2.5,100,0,0,0,0,0,0,0,0,0,60,0.5,0,2
Jong-hoon Lee,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,1.5,100,0.5,0,0,0,0,0,0,0,0,0,0,100,0,0,2
Geon-woo Park,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,28.5,73.68,6,50,0,0,0,0,0.5,0,0,0,66.67,33.33,0,0.5,2
Se-jin Park,0,0,0,1,0,0,0,2,0,1.5,0,0,0,0,25,82,3.5,42.86,0,0,0,0,1,0.5,0,0,40,25,0,1.5,2
Kyeong-jae Kim,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.67,90.91,0,100,0,0,0,0,0,0,0,0,50,50,0,0,3
Jae-sung Lee,0,0,50,0.14,0,0,1.86,1.57,0,3.14,0.14,0.29,0,0,42.71,82.94,0.57,37.84,0,0.14,0,0,1.86,0.43,0,0,64.81,65,0.29,0.43,7
Lee Dong-won,0,0,16.67,1.25,0,0,1.25,0.5,0,0.5,0,0.38,0,0,12.75,72.55,2.38,50,0,0,0,0,0.63,0.13,0.13,0,18.18,37.74,0.75,1.13,8
Jung Ji-Hun,0,0.17,47.06,0.67,0,0,0.75,0.17,0,0.17,0,0.42,0,0,9.08,76.15,2.67,42.86,0,0,0,0,0.08,0,0,0,40,50.88,0.67,0.17,12
Seung-Won Jeong,0,0,31.25,0.76,0,0,0.59,0.65,0,1.29,0,0.29,0,0,27.12,77.22,5.82,46.34,0,0,0,0,1.12,0.12,0.24,0,39.13,37.93,0.53,0.82,17
Yong-hwan Kim,0,0,60,0.2,0,0,0.8,0.5,0,0.7,0,0.4,0,0,23.6,76.27,3.4,39.02,0,0,0,0,0.4,0.2,0,0,60,58.06,0.4,0.3,10
Marcos Serrato,0,0,83.33,0.18,0,0,1.27,0.45,0,0.36,0,0.64,0,0,14.36,67.09,1.91,40.91,0,0,0,0,0.36,0,0.09,0,38.46,48.33,0.45,0.64,11
Jae-hun Cho,0,0.08,50,0.38,0,0,0.46,0.08,0,0.08,0,0.15,0,0,5.38,84.29,1.77,80,0,0,0,0,0,0.08,0.15,0,45.45,43.33,0.77,0.69,13
André Luís,0,0,50,1,0,0,0.62,0.15,0,0.23,0,0.15,0.08,0,11.54,74,3,44.44,0,0,0,0,0.54,0,0.15,0,27.27,44.16,0.77,0.38,13
Hyun Hun Kim,0,0,0,0.1,0,0,0.5,0.7,0,3,0,0.4,0,0,33.7,83.68,2.5,54,0,0,0,0,1.2,0.5,0.1,0,51.85,52.5,0.2,0.3,10
Seung Won Lee,0,0,40,0.21,0,0,0.57,0.57,0,0.14,0,0.5,0,0,15.71,81.82,3,50,0,0,0,0,0.29,0,0,0,25,43.4,0.64,0.5,14
Chang-mu Shin,0,0,40,0.44,0,0,0.33,0,0,0.11,0,0.22,0.11,0,5.22,85.11,1.56,100,0,0,0,0,0.22,0,0.22,0,16.67,31.58,0,0.22,9
Jin-ya Kim,0,0.07,29.73,0.38,0,0,1.21,0.66,0,0.55,0,0.31,0.07,0.03,23.72,77.33,4.28,32.35,0,0.07,0,0,0.9,0,0.03,0,36.36,48.55,0.45,0.45,29
Jae Suk Oh,0,0.04,44.44,0.16,0,0,1.76,1,0.04,1.52,0,0.96,0.12,0,26.48,73.72,4.72,35.9,0,0.08,0,0,1.2,0.2,0.24,0,42.86,48.13,0.6,0.84,25
Chan-gi Ahn,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.33,51.92,0,20,1.67,0,0,0,1,0,0.67,0,0,100,0.33,0,3
Kwak Seung-min,0,0,0,0.13,0,0,0.13,0.13,0,0,0,0.25,0.13,0,4.88,64.1,1,0,0,0,0,0,0,0,0,0,22.22,22.22,0.13,0.13,8
Kyeong-jung Kim,0.13,0,36.84,0.33,0.07,0,0.33,0.2,0,0.33,0,0.07,0,0.07,14.4,75.93,3.13,42.11,0,0,0,0,0.93,0,0.2,0,41.18,42.65,0.67,0.53,15
Inpyo Oh,0.06,0.09,54.05,0.63,0.03,0,0.63,0.5,0,0.69,0,0.41,0.06,0.06,15.75,78.97,3.81,34.62,0,0,0,0,0.91,0.19,0.03,0,48,45.6,0.16,0.53,32
Hyun-taek Cho,0,0,23.08,0.31,0,0,0.28,0.28,0,0.31,0,0.24,0,0,5.9,76.02,1.69,15.38,0,0,0,0,0.24,0.07,0,0,69.23,41.79,0.28,0.48,29
Ju-yeob Kim,0,0,41.67,0.3,0,0,0.7,0.2,0,0.7,0,0.4,0,0.1,15,82,3.7,53.33,0,0,0,0,0.7,0.3,0,0,40,40,0.2,0.5,10
Jae-won Lee,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,7,71.43,1,33.33,0,0,0,0,0.5,0,0,0,33.33,50,0,0,2
Park Hee-jun,0,0,57.14,0.5,0,0,0.63,0.38,0,0.13,0,0.13,0,0,5.5,59.09,1.25,0,0,0,0,0,0.38,0,0.13,0,30,35.71,0.25,0.88,8
Han-do Lee,0,1,0,2,0,0,0.5,1.5,0,7.5,0,1,0,0,52.5,75.24,3.5,41.18,0,0,0,0,2.5,0.5,0,0,66.67,58.62,1,1.5,2
Dae-kwang Lee,0,0,100,0.4,0,0,0.3,0.1,0,0.1,0,0,0,0,5.9,67.8,0.8,0,0,0,0,0,0,0.2,0.1,0,33.33,38.24,0.3,0.3,10
In-sung Kim,0.03,0.21,42.5,1,0,0,0.74,0.21,0.03,0.29,0,0.38,0.09,0.03,13.59,83.55,4.41,31.58,0,0,0,0,0.38,0.15,0.12,0.03,27.59,41.38,0.65,0.68,34
Kim Dae-Woo,0,0.09,57.14,0.91,0,0,0.91,0.27,0,0.55,0,1,0,0,16.27,72.07,3.09,23.08,0,0,0,0,0.27,0.18,0.18,0,50,44.26,0.36,0.64,11
Lee Sang-min,0,0,33.33,0.23,0,0,0.41,0.14,0.05,0.36,0,0.27,0.05,0.14,12,75.76,2.86,33.33,0,0.05,0,0,0.45,0.05,0.09,0,29.17,30.23,0.23,0.55,22
Kang Sang-Yun,0,0,50,0,0,0,0,0.67,0,0,0,0.67,0,0,14,76.19,5.67,0,0,0,0,0,0.33,0.33,0.33,0,50,43.75,1.33,1,3
Dae-jung Kim,0,0.33,0,0.83,0,0,0,0,0,0,0,0,0,0,3.67,59.09,0.83,0,0,0,0,0,0,0,0,0,50,50,0.33,0.17,6
Kim Do-Yoon,0,0,25,0.22,0,0,0.33,0.22,0,0,0,0.44,0,0,2.44,77.27,0.67,0,0,0,0,0,0.33,0,0.11,0,54.55,41.38,0.22,0.56,9
Yun-seong Kang,0.08,0,30,0.46,0,0,1.85,0.62,0,1.69,0,0.38,0.08,0.08,32.69,81.65,7.15,50,0,0,0,0,1.38,0.15,0.15,0,41.38,40.52,0.38,1.31,13
Kim Ye-sung,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,2.2,81.82,0,0,0,0,0,0,0.6,0,0,0,25,50,0.6,0,5
Jeon Seong-jin,0,0,25,0.33,0,0,0.5,0,0,0,0,0,0,0,15,81.11,3.83,25,0,0,0,0,0,0,0,0,20,36.84,0.17,0.17,6
Werik Popó,0,0.14,66.67,1,0,0,0.43,0.14,0,0.43,0,0.14,0,0,8.86,72.58,2.14,0,0,0,0,0,0.57,0,0.14,0,28.57,37.74,0.43,0.71,7
Jang Jae-Woong,0.03,0,50,0.28,0,0,0.28,0.14,0,0.17,0,0.38,0.03,0.07,5.31,63.64,0.79,25,0,0,0,0,0.24,0.1,0.1,0,37.93,32.94,0.17,0.52,29
Hyeon-je Kang,0.5,0,25,2,0,0,1,0,0,0.5,0,0.5,0,0,29,82.76,7.5,0,0,0,0,0,1.5,0,0,0,0,19.05,0.5,0.5,2
Eun-woo Jeong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Beom-young Lee,0,0,0,0,0,0,0,0,0.33,1,0.33,0,0,0,22.33,62.69,1,46.81,4.67,0.33,0.33,0,2.67,0.33,0,0,0,0,0,0.33,3
Kim Hyun-seo,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,50,1,0,0,0,0,0,0,0,0,0,0,100,0,0,1
Jae-min Seo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,92.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hyeong-keun Kim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paulo Rocha,0,0,44.44,2,0,0,2,0.5,0,0,0,1,0,0,16.5,66.67,5.5,66.67,0,0,0,0,0.5,0.5,0.5,0,25,43.33,2,3,2
Won-jin Jeong,0,0,0,1.5,0,0,1,0.5,0,0,0,1,0,0,23,71.74,6.5,12.5,0,0,0,0,0,0.5,0,0,25,30.77,0.5,0.5,2
Kim Jong-Seok,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,14.5,72.41,4,33.33,0,0,0,0,0.5,0.5,0,0,33.33,35.29,1,0,2
Hyun-soo Hwang,0,0,0,0,0,0,0.29,0.29,0,0.93,0,0.07,0,0,16.5,83.55,1.07,44.44,0,0,0,0,0.36,0,0.07,0,48,48.48,0,0.21,14
Han Jong-Mu,0,0,66.67,0.06,0,0,0.29,0.06,0,0.18,0,0.06,0,0,8.53,77.24,1.53,55.56,0,0,0,0,0.29,0.18,0.06,0,33.33,46.88,0.18,0.29,17
Jun-jae Myung,0,0.13,25,1,0,0,0.5,0.13,0,0.25,0,0.13,0,0,14.25,73.68,2.88,66.67,0,0,0,0,1.13,0.13,0.38,0,14.29,27.78,0.38,0.5,8
Sang-ki Lee,0,0,50,0.21,0,0,0.42,0.37,0,0.84,0,0.26,0,0,16.79,80.88,2.63,35.29,0,0.11,0,0,0.42,0,0,0,27.78,35.71,0.16,0.42,19
Gi Sang-wook,0,0,33.33,0.11,0,0,0.44,0,0,0,0,0.22,0,0,3,62.96,0.44,0,0,0,0,0,0.11,0,0,0,100,36.84,0.11,0.44,9
Dae-hwan Kim,0,0,22.22,0.1,0,0,0.35,0.05,0,0.05,0,0.15,0,0,2.55,74.51,0.85,0,0,0,0,0,0.2,0,0,0,0,24.44,0.1,0.45,20
Chang-woo Park,0,0,85.71,0.13,0,0,0.4,0.13,0,0.53,0,0.4,0,0,12.27,71.2,2.4,15,0,0,0,0,0.33,0,0.07,0,20,41.03,0.13,0.33,15
Sunho Kwon,0,0.08,60,0.42,0,0,0.42,0,0,0.17,0,0.75,0.08,0,7.42,79.78,2.08,50,0,0,0,0,0.08,0.08,0.08,0,9.09,27.45,0.42,0.58,12
Jae-hee Jeong,0.29,0,12.5,0.43,0,0,0.57,0.14,0,0.43,0,0.57,0,0,19.29,70.37,4.57,27.27,0,0,0,0,0.43,0.29,0.14,0,38.46,25.58,0.14,0.57,7
Seo Dong-han,0,0.33,0,0.67,0,0,1.33,0,0,0,0,0.67,0,0,3,100,0.67,0,0,0,0,0,0.67,0,0,0,0,62.5,0.33,0,3
Sang-hoon Paik,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,16,75,2.5,0,0,0,0,0,0.5,0,0,0,0,16.67,0,1,2
Kyung-rok Park,0,0,50,0,0,0,0,0,0,3.5,0,0,0,0,25.5,70.59,2.5,33.33,0,0.5,0,0,0.5,0.5,0,0,40,42.86,0,0,2
Yo-han Go,0,0,0,0.17,0,0,0.33,0.33,0,0.5,0,0.83,0,0,16,79.17,2.67,50,0,0,0,0,0.17,0,0.17,0,16.67,25,0.67,0.83,6
Kim Yeong-jun,0,0,20,0.33,0,0,0.67,0.22,0,0.44,0,1.11,0.11,0,4.89,59.09,1.11,50,0,0,0,0,0.22,0,0.22,0,38.1,37.29,0.78,0.67,9
Ju Young-Jae,0.13,0,22.22,0.5,0,0,0.25,0,0,0.25,0,0.5,0,0,7.63,68.85,1.63,80,0,0,0,0,0.13,0.13,0,0,33.33,27.5,0.5,0.75,8
Son Seung-beom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,64.71,1,0,0,0,0,0,1,0,1,0,66.67,42.86,1,0,1
Yun-ho Jang,0,0,66.67,1.5,0,0,1,0,0,0,0,0.5,0,0,11.5,82.61,3.5,33.33,0,0,0,0,0.5,0,0,0,50,60,0.5,0.5,2
